id,code,uic,name_short,name_medium,name_long,slug,country,type
2289,VEN,,,Venneperweg (Haarlemmermeer),Venneperweg (Haarlemmermeer),,NL,
2290,VES,,,Velsen,Velsen,,NL,
2291,VEZ,,,Venhuizen,Venhuizen,,NL,
2293,VGA,,,Vught aansluiting,Vught aansluiting,,NL,
2294,VGW,,,Vlaardingen West,Vlaardingen West,,NL,
2295,VGZ,,,Vogelenzang-Bennebroek (schakelstation),Vogelenzang-Bennebroek (schakelstation),,NL,
2298,VHN,,,Veghel Haven,Veghel Haven,,NL,
2300,VHZ,,,Vijfhuizen (Haarlemmermeer),Vijfhuizen (Haarlemmermeer),,NL,
2302,VIJ,,,Velsen-IJmuiden Oost,Velsen-IJmuiden Oost,,NL,
2303,VIL,,,Vilsteren (schakelstation),Vilsteren (schakelstation),,NL,
2305,VKBR,,,Vinkbrug (over de Rijn bij Ld),Vinkbrug (over de Rijn bij Ld),,NL,
2307,VLAS,,,De Vlasakkers (Amersfoort),De Vlasakkers (Amersfoort),,NL,
2309,VLD,,,Volendam,Volendam,,NL,
2310,VLGR,,,Venlo (grens),Venlo (grens),,NL,
2311,VLK,,,Vlakebrug,Vlakebrug,,NL,
2312,VMW,,,Van der Madeweg (metro Amsterdam),Van der Madeweg (metro Amsterdam),,NL,
2313,VN,,,Vechten (vroegere stopplaats tussen Ut en Bnk),Vechten (vroegere stopplaats tussen Ut en Bnk),,NL,
2314,VND,,,Veenendaal (schakelstation),Veenendaal (schakelstation),,NL,
2317,VNDWO,,,Veenendaal West overloopwissel,Veenendaal West overloopwissel,,NL,
2319,VPB,,,Velperbroek (onderstation),Velperbroek (onderstation),,NL,
2320,VRK,,,Vork (vroegere splitsing bij Elst),Vork (vroegere splitsing bij Elst),,NL,
2323,VSB,,,Vossenberg,Vossenberg,,NL,
2324,VSD,,,Voorstonden (schakelstation),Voorstonden (schakelstation),,NL,
2325,VSN,,,Vaassen,Vaassen,,NL,
2326,VSPA,,,Venserpolder aansluiting,Venserpolder aansluiting,,NL,
2330,VT,,,Valthe,Valthe,,NL,
2331,VTB,,,Vechtbrug bij Zwolle (schakelstation),Vechtbrug bij Zwolle (schakelstation),,NL,
2332,VTBR,,,Vecht (brug bij Wp),Vecht (brug bij Wp),,NL,
2334,VV,,,Visvliet,Visvliet,,NL,
2335,VVL,,,Hoogkerk-Vierverlaten,Hoogkerk-Vierverlaten,,NL,
2336,VVN,,,Vinkeveen (Haarlemmermeer),Vinkeveen (Haarlemmermeer),,NL,
2337,VWD,,,Veenwouden (nu Fwd),Veenwouden (nu Fwd),,NL,
2339,VZW,,,Velsen Zeeweg,Velsen Zeeweg,,NL,
2340,WAA,,,Waalsdorperweg,Waalsdorperweg,,NL,
2344,WAS,,,Wassenaar,Wassenaar,,NL,
2345,WB,,,Waardenburg,Waardenburg,,NL,
2348,WDB,,,Woudenberg-Scherpenzeel,Woudenberg-Scherpenzeel,,NL,
2349,WDBA,,,Woerden Bodegraven aansluiting,Woerden Bodegraven aansluiting,,NL,
2350,WDH,,,Windesheim (schakelstation),Windesheim (schakelstation),,NL,
2351,WDMV,,,Woerden Molenvliet,Woerden Molenvliet,,NL,
2353,WDO,,,Woerden overloopwissel,Woerden overloopwissel,,NL,
2354,WDR,,,Waarder (schakelstation),Waarder (schakelstation),,NL,
2355,WDV,,,Wildervank,Wildervank,,NL,
2356,WDVB,,,Wildervankbrug,Wildervankbrug,,NL,
2357,WED,,,Westeindschedijk,Westeindschedijk,,NL,
2359,WEN,,,Wenum,Wenum,,NL,
2360,WEV,,,Westerveld,Westerveld,,NL,
2363,WG,,,Wageningen,Wageningen,,NL,
2364,WGM,,,Watergraafsmeer,Watergraafsmeer,,NL,
2365,WGMO,,,Watergraafsmeer Oost aansluiting,Watergraafsmeer Oost aansluiting,,NL,
2366,WGMRBA,,,Watergraafsmeer Ringspoorbaan aansluiting,Watergraafsmeer Ringspoorbaan aansluiting,,NL,
2367,WGMW,,,Watergraafsmeer West aansluiting,Watergraafsmeer West aansluiting,,NL,
2368,WGMWPL,,,Watergraafsmeer Lijnwerkplaats,Watergraafsmeer Lijnwerkplaats,,NL,
2370,WHA,,,Waterhuizen aansluiting,Waterhuizen aansluiting,,NL,
2371,WHBR,,,Wherebrug (bij Pmr),Wherebrug (bij Pmr),,NL,
2372,WHE,,,Brug over de Where,Brug over de Where,,NL,
2373,WHK,,,Wilhelminakanaal bij Tb (schakelstation),Wilhelminakanaal bij Tb (schakelstation),,NL,
2374,WHO,,,Rotterdam Waalhaven Oost,Rotterdam Waalhaven Oost,,NL,
2375,WHV,,,Westhaven (Amsterdam),Westhaven (Amsterdam),,NL,
2376,WHW,,,Rotterdam Waalhaven West,Rotterdam Waalhaven West,,NL,
2377,WHZ,,,Rotterdam Waalhaven Zuid,Rotterdam Waalhaven Zuid,,NL,
2378,WIJ,,,Wijlré-Gulpen,Wijlré-Gulpen,,NL,
2379,WIJB,,,Wantijbrug (bij Ddr),Wantijbrug (bij Ddr),,NL,
2380,WIJD,,,Wijdenes,Wijdenes,,NL,
2381,WIJR,,,'t Weijver,'t Weijver,,NL,
2382,WIJS,,,Wijster (onderstation),Wijster (onderstation),,NL,
2383,WILTN,,,Willemstunnel noord,Willemstunnel noord,,NL,
2384,WILTZ,,,Willemstunnel zuid,Willemstunnel zuid,,NL,
2385,WIT,,,Wittebrug Pompstation,Wittebrug Pompstation,,NL,
2387,WKB,,,Waalwijk (NS-bus),Waalwijk (NS-bus),,NL,
2388,WKBR,,,Westerkanaalbrug (bij Asd),Westerkanaalbrug (bij Asd),,NL,
2390,WLD,,,Willemsdorp,Willemsdorp,,NL,
2391,WLS,,,Wilnis (Haarlemmermeer),Wilnis (Haarlemmermeer),,NL,
2393,WMB,,,Wijmertsbrug (bij IJt),Wijmertsbrug (bij IJt),,NL,
2394,WMD,,,Warmond (schakelstation),Warmond (schakelstation),,NL,
2395,WMG,,,Wemeldinge,Wemeldinge,,NL,
2396,WMGZ,,,Wemeldinge Zandweg,Wemeldinge Zandweg,,NL,
2397,WMS,,,De Wijmers,De Wijmers,,NL,
2398,WN,,,Wognum-Nibbixwoud,Wognum-Nibbixwoud,,NL,
2399,WNL,,,Woensel (schakelstation),Woensel (schakelstation),,NL,
2400,WNN,,,Wadenoijen,Wadenoijen,,NL,
2401,WOL,,,Wolphaartsdijk,Wolphaartsdijk,,NL,
2402,WOLV,,,Wolphaartsdijkscheveer,Wolphaartsdijkscheveer,,NL,
2404,WPC,,,Centrale werkplaats (algemene verkorting),Centrale werkplaats (algemene verkorting),,NL,
2405,WPE,,,Wesepe,Wesepe,,NL,
2406,WPV,,,Wapenveld,Wapenveld,,NL,
2408,WRG,,,Weener (grens),Weener (grens),,NL,
2409,WRL,,,Waarland (schakelstation),Waarland (schakelstation),,NL,
2411,WSBA,,,Westelijke splitsing Blijdorp aansluiting,Westelijke splitsing Blijdorp aansluiting,,NL,
2412,WSD,,,Woensdrecht (schakelstation),Woensdrecht (schakelstation),,NL,
2413,WSG,,,Winschoterdiep (brug bij Gn),Winschoterdiep (brug bij Gn),,NL,
2414,WSL,,,Weerselo (schakelstation),Weerselo (schakelstation),,NL,
2416,WSPL,,,Rotterdam Westelijke splitsing,Rotterdam Westelijke splitsing,,NL,
2418,WTE,,,Woesten (Aadorp),Woesten (Aadorp),,NL,
2421,WVD,,,Westerveld,Westerveld,,NL,
2422,WVR,,,Wilsummerveer,Wilsummerveer,,NL,
2424,WWGR,,,Winterswijk (grens),Winterswijk (grens),,NL,
2426,WWAB,,,Westerwesterwoldse A-brug (bij Nsch),Westerwesterwoldse A-brug (bij Nsch),,NL,
2430,ZAND,,,Zanderijen (schakelstation),Zanderijen (schakelstation),,NL,
2433,ZCO,,,Zoetermeer Centrum Oost (nu Zsh),Zoetermeer Centrum Oost (nu Zsh),,NL,
2434,ZCW,,,Zoetermeer Centrum West,Zoetermeer Centrum West,,NL,
2436,ZDB,,,Zaanbrug (bij Zd),Zaanbrug (bij Zd),,NL,
2438,ZDL,,,Vries-Zuidlaren (onderstation),Vries-Zuidlaren (onderstation),,NL,
2439,ZDR,,,Zenderen (onderstation),Zenderen (onderstation),,NL,
2440,ZE,,,De Zande,De Zande,,NL,
2441,ZEW,,,Zuideindscheweg (Haarlemmermeer),Zuideindscheweg (Haarlemmermeer),,NL,
2442,ZG,,,Zuiderzeestraatweg,Zuiderzeestraatweg,,NL,
2443,ZGK,,,Zuidgouwekade (nooit gerealiseerde stopplaats bij de Gouwebrug tussen Apn en Gd),Zuidgouwekade (nooit gerealiseerde stopplaats bij de Gouwebrug tussen Apn en Gd),,NL,
2445,ZHA,,,Zevenbergsche Hoek aansluiting (HSL-aansluiting bij knooppunt A16 Zonzeel),Zevenbergsche Hoek aansluiting (HSL-aansluiting bij knooppunt A16 Zonzeel),,NL,
2446,ZHM,,,Zevenhuizen-Moerkapelle (schakelstation),Zevenhuizen-Moerkapelle (schakelstation),,NL,
2447,ZIJ,,,Zijdelweg (Haarlemmermeer),Zijdelweg (Haarlemmermeer),,NL,
2448,ZK,,,Zalk,Zalk,,NL,
2450,ZLGE,,,Zwolle goederenemplacement,Zwolle goederenemplacement,,NL,
2451,ZLGEA,,,Zwolle goederenemplacement aansluiting,Zwolle goederenemplacement aansluiting,,NL,
2452,ZLKATW,,,Zwolle raccordement Katwolde,Zwolle raccordement Katwolde,,NL,
2453,ZLPTT,,,Zwolle PTT,Zwolle PTT,,NL,
2454,ZLPTTA,,,Zwolle PTT aansluiting,Zwolle PTT aansluiting,,NL,
2455,ZLR,,,Zwolle Rangeerterrein,Zwolle Rangeerterrein,,NL,
2456,ZLRA,,,Zwolle Rangeerterrein aansluiting,Zwolle Rangeerterrein aansluiting,,NL,
2457,ZLRN,,,Zwolle Raccordement Noord,Zwolle Raccordement Noord,,NL,
2459,ZLV,,,Zwolle Veerallee,Zwolle Veerallee,,NL,
2460,ZLVS,,,Zwolle Verdeelstation,Zwolle Verdeelstation,,NL,
2462,ZLWO,,,Zwolle West Overloop,Zwolle West Overloop,,NL,
2463,ZLWPL,,,Zwolle Lijnwerkplaats,Zwolle Lijnwerkplaats,,NL,
2464,ZN,,,Zuna (Neede-Hellendoorn),Zuna (Neede-Hellendoorn),,NL,
2465,ZNS,,,Zwanenspreng,Zwanenspreng,,NL,
2467,ZPD,,,Zuidplaspolder,Zuidplaspolder,,NL,
2468,ZPGE,,,Zutphen goederenemplacement,Zutphen goederenemplacement,,NL,
2469,ZPGEA,,,Zutphen goederenemplacement aansluiting,Zutphen goederenemplacement aansluiting,,NL,
2470,ZPK,,,Zijperdijk (schakelstation),Zijperdijk (schakelstation),,NL,
2471,ZPTA,,,Zutphen Twentekanaal aansluiting,Zutphen Twentekanaal aansluiting,,NL,
2472,ZSH,,,Zoetermeer Stadhuis,Zoetermeer Stadhuis,,NL,
2473,ZSPL,,,Haarlem Zuidelijke splitsing,Haarlem Zuidelijke splitsing,,NL,
2474,ZST,,,Amsterdam Zaanstraat (gewijzigd in Asdwpl),Amsterdam Zaanstraat (gewijzigd in Asdwpl),,NL,
2475,ZT,,,Zeist (spoorlijn Bilthoven-Zeist),Zeist (spoorlijn Bilthoven-Zeist),,NL,
2478,ZTMB,,,Zoetermeer Buytenwegh,Zoetermeer Buytenwegh,,NL,
2479,ZTMD,,,Zoetermeer Dorp,Zoetermeer Dorp,,NL,
2480,ZTML,,,Zoetermeer Leidse Wallen,Zoetermeer Leidse Wallen,,NL,
2481,ZTMM,,,Zoetermeer Meerzicht,Zoetermeer Meerzicht,,NL,
2483,ZTMP,,,Zoetermeer Palenstein,Zoetermeer Palenstein,,NL,
2484,ZTMR,,,Zoetermeer Reactieweg (schakelstation),Zoetermeer Reactieweg (schakelstation),,NL,
2485,ZTMS,,,Zoetermeer Seghwaert,Zoetermeer Seghwaert,,NL,
2486,ZTMSL,,,Zoetermeer Stadslijn,Zoetermeer Stadslijn,,NL,
2487,ZTMV,,,Zoetermeer Voorweg,Zoetermeer Voorweg,,NL,
2488,ZTW,,,Zoeterwoude (schakelstation),Zoeterwoude (schakelstation),,NL,
2489,ZTWO,,,Zoeterwoude Oost,Zoeterwoude Oost,,NL,
2490,ZTWW,,,Zoeterwoude West,Zoeterwoude West,,NL,
2493,ZVBI,,,Zevenbergen (industrie/inhaalspoor),Zevenbergen (industrie/inhaalspoor),,NL,
2494,ZVG,,,Zevenaar (grens),Zevenaar (grens),,NL,
2495,ZVH,,,Zevenhoven (Haarlemmermeer),Zevenhoven (Haarlemmermeer),,NL,
2496,ZVL,,,Zeeuws-Vlaanderen (hele gebied),Zeeuws-Vlaanderen (hele gebied),,NL,
2497,ZVO,,,Zevenaar Oost,Zevenaar Oost,,NL,
2499,ZW,,,Zwaag,Zwaag,,NL,
2501,ZWDL,,,Zwijndrecht Grote Lindt,Zwijndrecht Grote Lindt,,NL,
2502,ZWV,,,Zuid-Willemsvaartbrug (bij Veg),Zuid-Willemsvaartbrug (bij Veg),,NL,
2503,ZWVBR,,,Zuid-Willemsvaartbrug (bij Hm),Zuid-Willemsvaartbrug (bij Hm),,NL,
2504,ZWW,,,Zwaagwesteinde (nu Dwe),Zwaagwesteinde (nu Dwe),,NL,
2505,AWH,,,Amsterdam Westhavengebied,Amsterdam Westhavengebied,,NL,
2506,HR,,,Rheine,Rheine,,D,
2507,HSAL,,,Salzbergen,Salzbergen,,D,
2508,HBTH,,,Bad Bentheim,Bad Bentheim,,D,
2509,AMFGA,,,Amersfoort Goederensporen Aansluiting,Amersfoort Goederensporen Aansluiting,,NL,
2510,SALZBERGEN,,,Salzbergen,Salzbergen,,D,
