Stations,AC,ACO,AH,AHP,AHPR,AHZ,AKM,ALM,ALMB,ALMM,ALMO,ALMP,AMA,AMF,AMFGA,AMFS,AMFVA,AML,AMPO,AMR,AMRI,AMRN,ANA,APD,APDA,APDO,APG,APN,ARN,ASA,ASB,ASD,ASDL,ASDM,ASDWPL,ASDZ,ASHD,ASN,ASS,ASSP,ATN,AWH,AWHVG,BD,BDE,BDG,BDM,BDPB,BET,BF,BGN,BH,BHV,BK,BKF,BKG,BKL,BKLA,BL,BLL,BLOA,BMN,BMR,BN,BNC,BNK,BNN,BNV,BNVA,BNZ,BOT,BP,BR,BRD,BRDA,BRDVA,BRGND,BRGRO,BRN,BRNA,BRPPD,BSK,BSMZ,BTL,BV,BVHC,BZL,CAS,CK,CL,CO,CPS,CRAO,CRAW,CVM,DA,DB,DDM,DDN,DDR,DDZD,DEI,DGRW,DID,DL,DLD,DLN,DMN,DMNZ,DN,DR,DRH,DRON,DRP,DT,DTC,DTCP,DV,DVC,DVD,DVGE,DVN,DVNK,DZ,EC,ED,EDC,EGHM,EHB,EHV,EKZ,EML,EMN,EMNZ,ERP,ES,ESK,EST,FN,GBG,GD,GDG,GDM,GDR,GERP,GK,GLN,GN,GNN,GO,GP,GPDA,GR,GS,GV,GVC,GVM,GVMW,GW,GZ,HAD,HBTH,HD,HDB,HDE,HDG,HDL,HDR,HDRZ,HFD,HGL,HGLO,HGV,HGZ,HIL,HK,HKS,HLG,HLGH,HLM,HLMS,HLO,HM,HMBV,HMLA,HMLBA,HN,HNK,HNO,HNP,HON,HOR,HR,HRL,HRLW,HRN,HRT,HSAL,HT,HTDA,HTN,HTNC,HTO,HVL,HVS,HVSM,HVSP,HWD,HWZB,HZE,IJT,KBD,KBK,KFH,KFHAN,KFHAZ,KLP,KMA,KMR,KPN,KRD,KRG,KTR,KV,KW,KZ,LAA,LC,LDL,LDM,LEDN,LEK,LG,LLS,LP,LTN,LTV,LUT,LW,MAS,MBTWAN,MBTWAZ,MDA,MDB,MDK,MDO,MDSA,MES,MG,MMLH,MP,MRB,MRN,MT,MTH,MTN,MVT,MZ,NA,NDB,NH,NKK,NM,NMD,NMH,NML,NS,NSCH,NVD,NVP,NWK,O,OBD,ODB,ODS,ODZ,OMN,OST,OT,OTB,OVN,OW,OZBM,PMO,PMR,PMW,PS,PT,RAI,RAT,RB,RD,RH,RHEINE,RHN,RL,RLB,RM,RS,RSD,RSN,RSW,RTA,RTB,RTD,RTN,RTNG,RTNGO,RTNGW,RTST,RTZ,RV,RVS,RWHV,SALZBERGEN,SBG,SBK,SD,SDA,SDM,SDN,SDT,SGN,SHL,SK,SLOE,SLOHST,SM,SN,SPA,SPM,SPTN,SPTZ,SRN,SSH,ST,STD,STM,STO,STV,STZ,SWD,SWK,TB,TBG,TBGE,TBI,TBR,TBU,TG,TL,TPSW,TWL,UST,UT,UTG,UTLN,UTLR,UTM,UTO,UTOA,UTT,UTVR,UTZA,UTZL,VB,VD,VDM,VG,VGA,VH,VK,VL,VLB,VNDC,VNDW,VP,VRY,VS,VSPA,VSS,VST,VSV,VTBR,VTN,VWD,WAD,WC,WD,WDN,WF,WGMO,WGMW,WH,WK,WL,WM,WP,WS,WSM,WT,WTV,WV,WW,WZ,ZA,ZB,ZBM,ZD,ZH,ZL,ZLSH,ZLW,ZP,ZST,ZTM,ZTMO,ZV,ZVB,ZVT,ZWD,ZZS
UST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,24,22,0,0,0,0,0,0,0,0,0,0,18,21,18,0,18,118,0,0,120,0,0,64,61,67,227,0,0,0,29,39,0,35,37,0,28,0,43,36,0,39,39,91,0,0,0,0,0,0,0,142,9,0,0,0,12,12,0,61,5,0,0,127,0,8,0,35,34,0,60,0,0,67,46,46,34,28,24,18,38,0,23,0,68,54,0,0,0,18,0,45,18,20,0,0,0,29,0,0,0,0,35,0,0,12,0,38,33,0,0,66,0,0,0,0,0,79,83,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,32,29,26,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,81,0,142,0,0,0,0,40,0,0,0,127,129,0,0,0,0,0,0,0,58,57,0,0,0,11,10,0,0,0,0,98,0,0,0,0,0,0,155,48,45,8,9,0,27,18,19,0,0,50,0,0,0,0,46,46,46,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,27,28,31,0,0,32,28,0,0,0,0,0,0,0,0,0,76,0,0,24,0,0,0,0,0,0,0,0,0,0,41,0,0,0,35,138,0,0,0,0,0,0,34,0,0,0,55,0,0,0,0,0,0,160,0,0,63,0,0,0,105,0,46,57,56,51,44,43,44,61,60,0,0,51,155,155,0,0,0,0,14,0,0,0,0,0,0,0,0,76,0,65,63,0,0,0,0,0,41,0,0,0,0,70,0,59,97,75,71,0,0,0,74,0,0,0,4,4,0,3,2,0,1,3,2,0,0,0,0,49,0,0,0,0,0,0,0,0,0,28,0,0,0,25,0,0,0,0,16,113,0,29,32,0,0,0,0,33,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTLN,28,25,0,0,0,0,0,0,0,0,0,0,17,25,18,0,17,122,0,0,124,0,0,68,59,71,231,0,0,0,33,43,0,39,40,0,32,0,47,40,0,42,42,87,0,0,0,0,0,0,0,140,13,0,0,0,16,15,0,65,6,0,0,131,0,0,0,33,33,0,61,0,0,71,47,47,34,26,28,18,38,0,27,0,72,58,0,0,0,14,0,49,20,22,0,0,0,32,0,0,0,0,38,0,0,16,0,42,37,0,0,70,0,0,0,0,0,83,87,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,36,33,22,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,77,0,140,0,0,0,0,37,0,0,0,131,133,0,0,0,0,0,0,0,62,61,0,0,0,14,13,0,0,0,0,102,0,0,0,0,0,0,153,44,42,4,5,0,31,22,23,0,0,54,0,0,0,0,46,46,46,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,24,25,33,0,0,34,31,0,0,0,0,0,0,0,0,0,78,0,0,28,0,0,0,0,0,0,0,0,0,0,45,0,0,0,38,142,0,0,0,0,0,0,31,0,0,0,56,0,0,0,0,0,0,158,0,0,67,0,0,0,109,0,50,61,60,55,45,44,46,65,64,0,0,52,153,153,0,0,0,0,14,0,0,0,0,0,0,0,0,75,0,69,67,0,0,0,0,0,40,0,0,0,0,66,0,56,94,71,67,0,0,0,78,0,4,0,0,0,0,7,5,0,3,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,31,0,0,0,28,0,0,0,0,20,117,0,33,35,0,0,0,0,37,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTO,27,20,0,0,0,0,0,0,0,0,0,0,16,18,16,0,16,115,0,0,117,0,0,61,59,64,224,0,0,0,32,42,0,38,35,0,31,0,46,39,0,38,38,94,0,0,0,0,0,0,0,140,6,0,0,0,15,11,0,64,3,0,0,124,0,0,0,33,33,0,62,0,0,70,48,48,37,31,21,15,41,0,20,0,71,53,0,0,0,21,0,48,16,17,0,0,0,27,0,0,0,0,33,0,0,9,0,37,36,0,0,69,0,0,0,0,0,76,80,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,35,32,29,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,84,0,140,0,0,0,0,42,0,0,0,124,126,0,0,0,0,0,0,0,61,60,0,0,0,12,11,0,0,0,0,95,10,0,0,0,0,0,153,51,47,11,12,0,24,15,16,0,0,53,0,0,0,0,48,48,48,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,29,30,33,0,0,34,26,0,0,0,0,0,0,0,0,0,78,0,0,21,0,0,0,0,0,0,0,0,0,0,44,0,0,0,33,135,0,0,0,0,0,0,36,0,0,0,57,0,0,0,0,0,0,158,0,0,66,0,0,0,102,0,49,60,59,54,46,44,46,64,63,0,0,53,153,153,0,0,0,0,12,0,0,0,0,0,0,0,0,75,0,68,66,0,0,0,0,0,40,0,0,0,0,73,0,61,98,78,74,0,0,0,71,0,3,0,7,0,0,0,1,0,4,4,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,26,0,0,0,23,0,0,0,0,19,110,0,28,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTOA,21,20,0,0,0,0,0,0,0,0,0,0,16,18,17,0,16,108,0,0,109,0,0,59,60,62,179,0,0,0,25,34,0,31,35,0,24,0,37,30,0,37,37,62,0,0,0,0,0,0,0,141,6,0,0,0,11,11,0,47,3,0,0,113,0,0,0,33,33,0,62,0,0,48,48,48,36,30,16,16,40,0,18,0,52,53,0,0,0,19,0,40,16,17,0,0,0,27,0,0,0,0,33,0,0,9,0,28,27,0,0,49,0,0,0,0,0,73,76,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,30,28,27,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,60,0,141,0,0,0,0,42,0,0,0,116,117,0,0,0,0,0,0,0,45,43,0,0,0,12,10,0,0,0,0,91,0,0,0,0,0,0,154,48,47,9,11,0,24,14,15,0,0,40,0,0,0,0,48,48,48,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,29,30,32,0,0,34,26,0,0,0,0,0,0,0,0,0,77,0,0,19,0,0,0,0,0,0,0,0,0,0,38,0,0,0,33,126,0,0,0,0,0,0,36,0,0,0,56,0,0,0,0,0,0,159,0,0,48,0,0,0,98,0,43,48,49,47,45,44,46,47,47,0,0,52,154,154,0,0,0,0,13,0,0,0,0,0,0,0,0,75,0,49,48,0,0,0,0,0,40,0,0,0,0,61,0,61,98,60,61,0,0,0,68,0,2,0,5,0,0,1,0,0,3,4,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,26,0,0,0,23,0,0,0,0,16,104,0,28,30,0,0,0,0,23,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTVR,25,23,0,0,0,0,0,0,0,0,0,0,17,22,18,0,17,119,0,0,121,0,0,65,60,68,228,0,0,0,30,40,0,36,38,0,29,0,44,37,0,40,40,90,0,0,0,0,0,0,0,141,10,0,0,0,13,13,0,62,5,0,0,128,0,0,0,34,34,0,60,0,0,68,46,46,34,27,25,18,38,0,24,0,69,56,0,0,0,17,0,46,19,21,0,0,0,30,0,0,0,0,36,0,0,13,0,39,34,0,0,67,0,0,0,0,0,80,84,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,33,30,25,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,80,0,141,0,0,0,0,38,0,0,0,128,130,0,0,0,0,0,0,0,59,58,0,0,0,12,11,0,0,0,0,99,0,0,0,0,0,0,154,47,44,7,8,0,28,19,20,0,0,51,0,0,0,0,46,46,46,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,25,27,32,0,0,33,29,0,0,0,0,0,0,0,0,0,77,0,0,25,0,0,0,0,0,0,0,0,0,0,42,0,0,0,36,139,0,0,0,0,0,0,33,0,0,0,55,0,0,0,0,0,0,159,0,0,64,0,0,0,106,0,47,58,57,52,44,43,45,62,61,0,0,51,154,154,0,0,0,0,14,0,0,0,0,0,0,0,0,76,0,66,64,0,0,0,0,0,41,0,0,0,0,69,0,57,96,74,70,0,0,0,75,0,1,0,3,0,0,4,3,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,29,0,0,0,26,0,0,0,0,17,114,0,31,33,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTZA,25,24,0,0,0,0,0,0,0,0,0,0,17,19,18,0,17,108,0,0,108,0,0,59,60,61,181,0,0,0,30,38,0,35,40,0,28,0,41,34,0,42,42,58,0,0,0,0,0,0,0,140,8,0,0,0,15,15,0,51,6,0,0,113,0,0,0,33,33,0,61,0,0,47,47,47,34,27,18,18,38,0,22,0,56,57,0,0,0,15,0,40,20,21,0,0,0,31,0,0,0,0,37,0,0,10,0,32,31,0,0,53,0,0,0,0,0,73,76,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,30,28,23,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,56,0,140,0,0,0,0,37,0,0,0,115,117,0,0,0,0,0,0,0,49,47,0,0,0,13,13,0,0,0,0,91,0,0,0,0,0,0,153,44,43,5,7,0,24,17,19,0,0,44,0,0,0,0,46,46,46,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,24,26,33,0,0,34,30,0,0,0,0,0,0,0,0,0,78,0,0,23,0,0,0,0,0,0,0,0,0,0,38,0,0,0,37,125,0,0,0,0,0,0,32,0,0,0,56,0,0,0,0,0,0,158,0,0,47,0,0,0,98,0,42,47,49,47,45,44,46,47,47,0,0,52,153,153,0,0,0,0,14,0,0,0,0,0,0,0,0,75,0,53,52,0,0,0,0,0,40,0,0,0,0,57,0,57,94,56,57,0,0,0,68,0,3,0,1,0,0,4,4,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,30,0,0,0,27,0,0,0,0,17,104,0,32,34,0,0,0,0,27,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
VD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
